label,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17
3.0,-0.90908414,0.38630825,0.5321688,0.41185653,0.2142154,-0.56715214,0.63651055,0.59733474,-0.0015762709,0.47732317,0.8750032,-0.7357456,0.47954232,-0.6431863,-0.41476026,0.5908403,0.015410155,0.42293277,0.7417145,0.61542773,0.6053437,0.63799745,0.5753439,0.5610295,0.55724335,0.7057431,0.6477151,0.39762324,0.55237556,0.5625538,0.4471276,0.6694363,0.5436456,0.7783006
2.0,-0.9182521,0.3913288,0.5444802,0.41765788,0.22230378,-0.57465726,0.6425058,0.6029691,-0.0073967893,0.48565346,0.88602257,-0.7392355,0.4877944,-0.6515727,-0.41401222,0.59897083,0.019847333,0.4200742,0.7381967,0.6128116,0.59779847,0.635497,0.5723807,0.55847263,0.5524741,0.69602156,0.64819056,0.39198226,0.54753494,0.5591794,0.437857,0.6654611,0.53930724,0.7757781
3.0,-0.92395866,0.39488,0.55374926,0.4227269,0.22934088,-0.5794699,0.6460926,0.606634,-0.012261249,0.49136734,0.89355767,-0.7412024,0.4939505,-0.65775096,-0.4119871,0.6049584,0.023614392,0.41871092,0.73603785,0.6112573,0.59225166,0.63441277,0.5710388,0.5570349,0.54971045,0.6877994,0.6495721,0.38825053,0.54453814,0.557736,0.4312005,0.66285336,0.5361299,0.77403486
5.0,-0.9215206,0.39358538,0.5508286,0.4214749,0.22749758,-0.5774493,0.6444277,0.60516304,-0.010858929,0.48925912,0.890649,-0.740177,0.49180537,-0.65565246,-0.41207647,0.6031351,0.022617653,0.4195062,0.7369615,0.6119888,0.5940727,0.63530344,0.57200176,0.5577227,0.55110306,0.6899283,0.6496701,0.38973182,0.5458129,0.5589204,0.433505,0.6639027,0.537126,0.7746839
3.0,-0.9254465,0.39578003,0.5560985,0.4239929,0.23107475,-0.58070743,0.6470197,0.6076266,-0.013503343,0.49281138,0.8954881,-0.74175274,0.49551105,-0.6593058,-0.4114735,0.6065134,0.024554417,0.4183311,0.73549294,0.61084706,0.590854,0.63411105,0.57066214,0.55664796,0.5489817,0.68571997,0.64989036,0.38729376,0.54372174,0.5573219,0.42951477,0.66218126,0.53530943,0.77356434
7.0,-0.9208522,0.39307874,0.5493679,0.42053157,0.22622642,-0.57686645,0.64405364,0.6047011,-0.010032373,0.48846394,0.88963926,-0.7400074,0.4908895,-0.6547131,-0.41261587,0.6021763,0.021947488,0.41958225,0.73721224,0.61214864,0.594925,0.63528264,0.57202184,0.5578618,0.5513535,0.69139093,0.6492501,0.3902134,0.5461596,0.558889,0.4344854,0.6642276,0.5376282,0.77491957
1.0,-0.9190859,0.3918274,0.54573226,0.4183824,0.22320408,-0.5753337,0.6430417,0.6034941,-0.008002922,0.4864623,0.88707656,-0.7395135,0.4885941,-0.65238774,-0.41386092,0.59985447,0.020338565,0.41982198,0.73788136,0.61258745,0.5970443,0.6353567,0.5721437,0.5582467,0.5520848,0.6949718,0.6483291,0.39146096,0.547079,0.5589565,0.43695995,0.66510665,0.53883976,0.77555114
6.0,-0.91793954,0.3911978,0.544315,0.41762188,0.22230753,-0.5744099,0.64226615,0.6028026,-0.0073834956,0.4854445,0.8857083,-0.7390904,0.48764002,-0.6514281,-0.41381812,0.59882444,0.019836694,0.42024365,0.73831403,0.6129126,0.5979217,0.63566047,0.572591,0.558586,0.55267286,0.69599104,0.64833665,0.39214602,0.54771066,0.5594199,0.43803465,0.665568,0.5393911,0.7758243
4.0,-0.91930187,0.39221877,0.54722285,0.41943198,0.22481844,-0.57562035,0.64305896,0.6036923,-0.009004705,0.48705775,0.88775927,-0.7394196,0.48949164,-0.65331006,-0.41280228,0.60066456,0.021153867,0.42008695,0.73778594,0.61258197,0.596215,0.63564336,0.5725196,0.55830455,0.5521276,0.6931328,0.64912724,0.39116028,0.54703426,0.55942225,0.43605554,0.6648934,0.53842187,0.77536607
3.0,-0.91256416,0.3882798,0.53732,0.41457176,0.2177068,-0.56993127,0.6386914,0.599569,-0.003989907,0.48061866,0.8792276,-0.7369448,0.4827274,-0.6464939,-0.41428745,0.5944828,0.017366111,0.42185584,0.7403895,0.6144885,0.6022569,0.63740313,0.5744171,0.56006056,0.5556195,0.7014205,0.6482061,0.39547285,0.55046165,0.5616468,0.44343472,0.6679304,0.5417317,0.7773071
2.0,-0.918523,0.39154214,0.5451499,0.41806415,0.22288835,-0.57490027,0.6426488,0.60316014,-0.007782731,0.48599476,0.886449,-0.7392918,0.48820353,-0.6519873,-0.41373292,0.5993883,0.02015619,0.42006576,0.738093,0.6127505,0.5974149,0.6355203,0.5724042,0.5584233,0.5523776,0.69532347,0.64840114,0.39177674,0.54739696,0.5592214,0.43741632,0.66531396,0.5390914,0.7756689
1.0,-0.9112581,0.38763845,0.53578025,0.41388023,0.21686652,-0.5689227,0.63784224,0.5987317,-0.0033379756,0.47952884,0.87778604,-0.73640937,0.4817469,-0.6454757,-0.41417348,0.5933324,0.016866997,0.42235586,0.740875,0.61486393,0.60319966,0.6377574,0.5749014,0.5604615,0.5562857,0.7025414,0.6482764,0.39622265,0.5512069,0.5621741,0.4445985,0.6684575,0.54233783,0.77765983
1.0,-0.9125429,0.38840884,0.5377246,0.41467166,0.21833903,-0.5700994,0.63870364,0.5994437,-0.004397806,0.4807889,0.87947756,-0.73689336,0.48318517,-0.6469029,-0.4137478,0.59430784,0.017593428,0.4221227,0.7403555,0.6144827,0.60198635,0.6372862,0.57456774,0.56016415,0.5555423,0.7008922,0.6484713,0.39535472,0.5506381,0.5616881,0.44308612,0.66783774,0.5418021,0.7772783
1.0,-0.9199455,0.3925202,0.5479254,0.41974437,0.22516415,-0.5760991,0.6434825,0.6041176,-0.009295365,0.48757237,0.8884491,-0.7396992,0.48993605,-0.6537632,-0.41289446,0.60121584,0.021368995,0.41981903,0.73755103,0.61239517,0.5957859,0.6354583,0.5722538,0.5581016,0.5517922,0.69264156,0.64905435,0.3908025,0.5466511,0.55913126,0.43552318,0.6646369,0.53813404,0.77519053
5.0,-0.92392,0.3949533,0.5540952,0.42309603,0.22973344,-0.57945925,0.64601386,0.60665506,-0.012475245,0.4914518,0.89364463,-0.7411039,0.49409217,-0.65790284,-0.41171184,0.60526717,0.02383162,0.41878065,0.7360654,0.6112968,0.59207934,0.6346042,0.5711805,0.55705833,0.54982466,0.68733567,0.6498349,0.38823196,0.54452705,0.5579721,0.4310413,0.66285783,0.5359833,0.7740172
3.0,-0.9144295,0.3892182,0.5392397,0.4152103,0.21884021,-0.5715114,0.64001787,0.60058826,-0.0048699602,0.48217165,0.8813817,-0.7377733,0.48427624,-0.6480397,-0.41446877,0.5955416,0.017948061,0.42123532,0.7396508,0.61390185,0.6009847,0.6365477,0.57359886,0.5595333,0.5544753,0.70022374,0.64793867,0.39435288,0.5495775,0.56058633,0.44177836,0.66714734,0.54113084,0.77686435
2.0,-0.9193084,0.39195502,0.54614824,0.41849428,0.22353265,-0.57553124,0.6431664,0.6036502,-0.008273359,0.48668832,0.8873704,-0.73962533,0.48889357,-0.6526862,-0.41367093,0.60001725,0.020503774,0.41982275,0.7377921,0.61251926,0.5967998,0.6352694,0.5721348,0.55820864,0.55194736,0.6945396,0.6484082,0.39130092,0.5469871,0.5588909,0.43665197,0.6649699,0.53875107,0.77544373
5.0,-0.9208255,0.39316922,0.5497553,0.42089722,0.22670403,-0.57687366,0.64398795,0.6047127,-0.010298802,0.48858333,0.88975745,-0.7399222,0.49109143,-0.6549306,-0.41228327,0.60243124,0.022191495,0.41968605,0.73722327,0.61218095,0.5947192,0.6354472,0.57217973,0.5579017,0.55144364,0.6908682,0.6495353,0.3901754,0.54618156,0.5591155,0.4342823,0.66421247,0.53749925,0.7748957
2.0,-0.90759486,0.3853011,0.52956104,0.41032788,0.21214801,-0.565844,0.6355576,0.59647524,-0.0002905978,0.47571266,0.87293535,-0.7353795,0.4778502,-0.64147,-0.4152548,0.5891597,0.014308244,0.42326674,0.74231106,0.6158101,0.6069142,0.63818485,0.5756425,0.5613954,0.55791885,0.7080141,0.6472425,0.39864224,0.5531034,0.56280726,0.44899195,0.67012584,0.54453987,0.7786854
6.0,-0.9200839,0.39240086,0.5472439,0.41907206,0.22428066,-0.5761691,0.6436715,0.6041377,-0.008799218,0.4874103,0.8883355,-0.73990315,0.48961973,-0.6534108,-0.41356486,0.600771,0.02091743,0.41957954,0.73750055,0.6123036,0.596137,0.6350886,0.5718869,0.5579918,0.55155855,0.693654,0.64848506,0.39081836,0.546562,0.5586278,0.43584603,0.66463476,0.53835255,0.7752301
6.0,-0.92296356,0.3943469,0.55253285,0.42218253,0.22856882,-0.57864875,0.64541644,0.6060257,-0.011677811,0.49050122,0.8923657,-0.74079084,0.49307257,-0.65689296,-0.41203433,0.6041785,0.023193851,0.4190386,0.73641276,0.61155283,0.59300536,0.6347569,0.5714261,0.5573169,0.5502693,0.6887,0.6495973,0.38885555,0.54506785,0.55820304,0.43214846,0.6632808,0.5365528,0.774302
4.0,-0.92102575,0.39322382,0.54965997,0.42068514,0.22654548,-0.57706213,0.6441888,0.60475683,-0.010217061,0.4886768,0.88993394,-0.7400616,0.49117357,-0.6549896,-0.4124952,0.60224766,0.022085384,0.41958958,0.73713166,0.612092,0.5947273,0.63518834,0.5719751,0.557839,0.55123353,0.6911518,0.6493112,0.39007238,0.5461318,0.55880743,0.4342347,0.6641386,0.53757197,0.7748888
2.0,-0.9140008,0.38885653,0.53834665,0.4146556,0.21790099,-0.57109016,0.6397248,0.60039866,-0.0043133646,0.48159528,0.8806681,-0.7376669,0.48358184,-0.64732164,-0.41483262,0.5951733,0.017508611,0.42121235,0.7398577,0.6140177,0.6015586,0.63663876,0.57362014,0.55957615,0.55470115,0.70109415,0.6476808,0.3946935,0.5496696,0.5606381,0.44245416,0.667376,0.54135317,0.77697456
4.0,-0.9234191,0.39451098,0.55275476,0.4221311,0.22852585,-0.5790031,0.6457664,0.60627663,-0.0117143635,0.4907875,0.89279556,-0.74103314,0.49329448,-0.657091,-0.41228795,0.6043152,0.023182675,0.41881058,0.73623896,0.61139864,0.5928407,0.6344752,0.57112664,0.55716145,0.54995185,0.68873304,0.649358,0.38861957,0.54481983,0.55781657,0.43189615,0.6631049,0.53647053,0.7742094
5.0,-0.9230515,0.39438707,0.55249715,0.42211834,0.22851434,-0.57875144,0.6455169,0.6060284,-0.011632418,0.49055272,0.89247024,-0.74083024,0.49312657,-0.65692395,-0.41213712,0.60410684,0.02315469,0.4189919,0.736371,0.61151487,0.5930018,0.6346417,0.5713224,0.557286,0.5501762,0.6888431,0.64950055,0.3888027,0.5450476,0.55806106,0.4321175,0.66325116,0.53657967,0.7743136
3.0,-0.92554194,0.39548826,0.5548823,0.42280927,0.22953221,-0.5806676,0.64723176,0.60760176,-0.012643719,0.49244004,0.89509755,-0.7420237,0.4948312,-0.65857345,-0.41257578,0.60572153,0.023768544,0.41798088,0.7354494,0.61074764,0.5915123,0.6335991,0.57015145,0.5565173,0.5486848,0.6873815,0.6489741,0.38740942,0.5436308,0.55660146,0.4301644,0.6622077,0.53571117,0.7736389
